"	O	O,A1KFP5MDIL0QN1,4119	O,AKNV05F5X5YAC,4190	O,A1XMFODRPFWKJ7,5557	O,A376BI2RNUIFRH,6123	O,A3P74FP62XNVYI,7979	O,AAHZCL4LIPCBQ,12180	O,A4H9P49VU8GGW,19422
.	O	O,AKNV05F5X5YAC,4683	O,A1KFP5MDIL0QN1,5280	O,AJ94N3I1A434D,5917	O,A1XMFODRPFWKJ7,6460	O,A376BI2RNUIFRH,6645	O,AAHZCL4LIPCBQ,13389	O,A4H9P49VU8GGW,20954

Played	O	O,AAHZCL4LIPCBQ,1312	O,AJ94N3I1A434D,1305	O,A1XMFODRPFWKJ7,1528	O,A3P74FP62XNVYI,1697	O,A4H9P49VU8GGW,1855	O,AKNV05F5X5YAC,2571	O,A376BI2RNUIFRH,5112
on	O	O,A1KFP5MDIL0QN1,1256	O,A1XMFODRPFWKJ7,2013	O,AAHZCL4LIPCBQ,2245	O,A3P74FP62XNVYI,2641	O,AKNV05F5X5YAC,3246	O,A4H9P49VU8GGW,3783	O,A376BI2RNUIFRH,5903
Tuesday	O	O,A1XMFODRPFWKJ7,2372	O,AJ94N3I1A434D,2399	O,A1KFP5MDIL0QN1,3047	O,AAHZCL4LIPCBQ,3467	O,AKNV05F5X5YAC,4357	O,A4H9P49VU8GGW,4910	O,A376BI2RNUIFRH,6352
.	O	O,A1XMFODRPFWKJ7,2779	O,A3P74FP62XNVYI,3053	O,AJ94N3I1A434D,3554	O,A1KFP5MDIL0QN1,3755	O,AAHZCL4LIPCBQ,4749	O,AKNV05F5X5YAC,4843	O,A376BI2RNUIFRH,6855

"	O	O,A376BI2RNUIFRH,1063	O,AAHZCL4LIPCBQ,1200	O,A1XMFODRPFWKJ7,1373	O,AJ94N3I1A434D,1418	O,A3P74FP62XNVYI,1632	O,A4H9P49VU8GGW,1684	O,AKNV05F5X5YAC,2305
She	O	O,A1KFP5MDIL0QN1,1450	O,A1XMFODRPFWKJ7,1620	O,A376BI2RNUIFRH,1662	O,AAHZCL4LIPCBQ,2109	O,A3P74FP62XNVYI,2238	O,A4H9P49VU8GGW,2550	O,AKNV05F5X5YAC,2698
is	O	O,A1KFP5MDIL0QN1,1874	O,A1XMFODRPFWKJ7,1941	O,A376BI2RNUIFRH,2025	O,AJ94N3I1A434D,2117	O,AKNV05F5X5YAC,2859	O,AAHZCL4LIPCBQ,3018	O,A4H9P49VU8GGW,3397
conscious	O	O,A1KFP5MDIL0QN1,2424	O,A376BI2RNUIFRH,2465	O,A1XMFODRPFWKJ7,2469	O,AJ94N3I1A434D,2612	O,AKNV05F5X5YAC,3044	O,A3P74FP62XNVYI,3176	O,AAHZCL4LIPCBQ,4400
but	O	O,A1KFP5MDIL0QN1,2873	O,A376BI2RNUIFRH,2992	O,AJ94N3I1A434D,3126	O,AKNV05F5X5YAC,3202	O,A3P74FP62XNVYI,3467	O,A4H9P49VU8GGW,5273	O,AAHZCL4LIPCBQ,6559
her	O	O,A1XMFODRPFWKJ7,2731	O,A1KFP5MDIL0QN1,3268	O,AKNV05F5X5YAC,3353	O,A3P74FP62XNVYI,3978	O,AJ94N3I1A434D,4174	O,A4H9P49VU8GGW,6339	O,AAHZCL4LIPCBQ,8202
breathing	O	O,A1XMFODRPFWKJ7,3124	O,A376BI2RNUIFRH,3414	O,AKNV05F5X5YAC,3506	O,A1KFP5MDIL0QN1,3669	O,A3P74FP62XNVYI,4250	O,AJ94N3I1A434D,4579	O,A4H9P49VU8GGW,7329
is	O	O,A1XMFODRPFWKJ7,3543	O,A1KFP5MDIL0QN1,4030	O,A376BI2RNUIFRH,4188	O,A3P74FP62XNVYI,4616	O,AJ94N3I1A434D,5031	O,A4H9P49VU8GGW,8486	O,AAHZCL4LIPCBQ,10423
irregular	O	O,AKNV05F5X5YAC,3679	O,A1XMFODRPFWKJ7,3845	O,A376BI2RNUIFRH,4668	O,A3P74FP62XNVYI,4972	O,AJ94N3I1A434D,5588	O,A4H9P49VU8GGW,9325	O,AAHZCL4LIPCBQ,11796
.	O	O,AKNV05F5X5YAC,3850	O,A1XMFODRPFWKJ7,4223	O,A1KFP5MDIL0QN1,4362	O,A376BI2RNUIFRH,5224	O,A3P74FP62XNVYI,5453	O,A4H9P49VU8GGW,10338	O,AAHZCL4LIPCBQ,15174

The	O	O,AAHZCL4LIPCBQ,1042	O,A4H9P49VU8GGW,1271	O,A1XMFODRPFWKJ7,1468	O,A3P74FP62XNVYI,2181	O,AJ94N3I1A434D,2230	O,A376BI2RNUIFRH,2253	O,AKNV05F5X5YAC,2446
U.S.	LOC	O,AAHZCL4LIPCBQ,2004	LOC,A1XMFODRPFWKJ7,2667	LOC,A1KFP5MDIL0QN1,2872	LOC,AKNV05F5X5YAC,3051	LOC,A376BI2RNUIFRH,3307	LOC,A3P74FP62XNVYI,3655	LOC,A4H9P49VU8GGW,3887
followed	O	O,AJ94N3I1A434D,3311	O,AAHZCL4LIPCBQ,3591	O,AKNV05F5X5YAC,3611	O,A1XMFODRPFWKJ7,3680	O,A1KFP5MDIL0QN1,3865	O,A376BI2RNUIFRH,3952	O,A4H9P49VU8GGW,5148
with	O	O,AJ94N3I1A434D,3998	O,AKNV05F5X5YAC,4012	O,A1XMFODRPFWKJ7,4024	O,A1KFP5MDIL0QN1,4279	O,A376BI2RNUIFRH,4537	O,AAHZCL4LIPCBQ,5096	O,A3P74FP62XNVYI,6057
a	O	O,AKNV05F5X5YAC,4280	O,AJ94N3I1A434D,4551	O,A1KFP5MDIL0QN1,4822	O,A376BI2RNUIFRH,4902	O,A4H9P49VU8GGW,6333	O,AAHZCL4LIPCBQ,7023	O,A3P74FP62XNVYI,7337
24.6	O	O,A1XMFODRPFWKJ7,4309	O,AKNV05F5X5YAC,4559	O,AJ94N3I1A434D,5141	O,A1KFP5MDIL0QN1,5251	O,A4H9P49VU8GGW,7288	O,A3P74FP62XNVYI,7739	O,AAHZCL4LIPCBQ,8173
percent	O	O,A1XMFODRPFWKJ7,4606	O,AKNV05F5X5YAC,4925	O,A376BI2RNUIFRH,5440	O,A1KFP5MDIL0QN1,5691	O,AJ94N3I1A434D,5699	O,A3P74FP62XNVYI,8110	O,A4H9P49VU8GGW,8178
share	O	O,A1XMFODRPFWKJ7,4938	O,A376BI2RNUIFRH,6100	O,A1KFP5MDIL0QN1,6248	O,AJ94N3I1A434D,6453	O,A4H9P49VU8GGW,8969	O,AAHZCL4LIPCBQ,9041	O,A3P74FP62XNVYI,9120
.	O	O,AKNV05F5X5YAC,5288	O,A1XMFODRPFWKJ7,5892	O,A376BI2RNUIFRH,7145	O,AJ94N3I1A434D,7373	O,A3P74FP62XNVYI,9724	O,AAHZCL4LIPCBQ,9957	O,A4H9P49VU8GGW,10093

He	O	O,A376BI2RNUIFRH,1232	O,AAHZCL4LIPCBQ,1269	O,AJ94N3I1A434D,1293	O,A3P74FP62XNVYI,1380	O,A4H9P49VU8GGW,1533	O,A1XMFODRPFWKJ7,1885	O,AKNV05F5X5YAC,2278
will	O	O,A1KFP5MDIL0QN1,1477	O,A376BI2RNUIFRH,1606	O,A3P74FP62XNVYI,1880	O,AAHZCL4LIPCBQ,2067	O,A4H9P49VU8GGW,2289	O,A1XMFODRPFWKJ7,2340	O,AKNV05F5X5YAC,2591
probably	O	O,AJ94N3I1A434D,1847	O,A376BI2RNUIFRH,1936	O,A1KFP5MDIL0QN1,2009	O,A1XMFODRPFWKJ7,2555	O,AKNV05F5X5YAC,2776	O,AAHZCL4LIPCBQ,3035	O,A4H9P49VU8GGW,3093
be	O	O,A3P74FP62XNVYI,2307	O,A376BI2RNUIFRH,2374	O,AJ94N3I1A434D,2395	O,A1KFP5MDIL0QN1,2501	O,A1XMFODRPFWKJ7,2753	O,AKNV05F5X5YAC,2936	O,AAHZCL4LIPCBQ,4337
free	O	O,A376BI2RNUIFRH,2771	O,A1KFP5MDIL0QN1,2965	O,A3P74FP62XNVYI,3035	O,AKNV05F5X5YAC,3097	O,AJ94N3I1A434D,3227	O,A4H9P49VU8GGW,4461	O,AAHZCL4LIPCBQ,5106
in	O	O,AKNV05F5X5YAC,3268	O,A1XMFODRPFWKJ7,3387	O,A1KFP5MDIL0QN1,3484	O,A3P74FP62XNVYI,3504	O,AJ94N3I1A434D,3722	O,A4H9P49VU8GGW,5928	O,AAHZCL4LIPCBQ,6357
around	O	O,A376BI2RNUIFRH,3129	O,AKNV05F5X5YAC,3424	O,A1XMFODRPFWKJ7,3729	O,A3P74FP62XNVYI,3852	O,A1KFP5MDIL0QN1,3874	O,AJ94N3I1A434D,3888	O,A4H9P49VU8GGW,8481
two	O	O,A376BI2RNUIFRH,3538	O,A1XMFODRPFWKJ7,3910	O,AJ94N3I1A434D,4096	O,A3P74FP62XNVYI,4156	O,A1KFP5MDIL0QN1,4360	O,AAHZCL4LIPCBQ,7825	O,A4H9P49VU8GGW,10513
and	O	O,AKNV05F5X5YAC,3616	O,A1XMFODRPFWKJ7,4107	O,A376BI2RNUIFRH,4120	O,A3P74FP62XNVYI,4380	O,AJ94N3I1A434D,4408	O,AAHZCL4LIPCBQ,10285	O,A4H9P49VU8GGW,12170
a	O	O,AKNV05F5X5YAC,3748	O,A376BI2RNUIFRH,4571	O,A1XMFODRPFWKJ7,4584	O,A3P74FP62XNVYI,4766	O,A1KFP5MDIL0QN1,4816	O,AAHZCL4LIPCBQ,12224	O,A4H9P49VU8GGW,13532
half	O	O,AKNV05F5X5YAC,3933	O,A1XMFODRPFWKJ7,4984	O,A376BI2RNUIFRH,5061	O,AJ94N3I1A434D,5111	O,A1KFP5MDIL0QN1,5348	O,AAHZCL4LIPCBQ,13806	O,A4H9P49VU8GGW,14381
years	O	O,AKNV05F5X5YAC,4409	O,A3P74FP62XNVYI,5289	O,A1XMFODRPFWKJ7,5354	O,A376BI2RNUIFRH,5526	O,A1KFP5MDIL0QN1,5740	O,AJ94N3I1A434D,5769	O,AAHZCL4LIPCBQ,15327
.	O	O,AKNV05F5X5YAC,4988	O,A376BI2RNUIFRH,6072	O,A1KFP5MDIL0QN1,6226	O,AJ94N3I1A434D,6746	O,A3P74FP62XNVYI,6872	O,A4H9P49VU8GGW,15564	O,AAHZCL4LIPCBQ,16604

Egypt	LOC	LOC,A1XMFODRPFWKJ7,1389	LOC,AJ94N3I1A434D,1649	LOC,AAHZCL4LIPCBQ,2078	LOC,A3P74FP62XNVYI,2318	LOC,A4H9P49VU8GGW,2410	LOC,A376BI2RNUIFRH,3263	LOC,AKNV05F5X5YAC,3554
confiscates	O	O,A1KFP5MDIL0QN1,1602	O,A1XMFODRPFWKJ7,2298	O,A3P74FP62XNVYI,3518	O,A376BI2RNUIFRH,3828	O,A4H9P49VU8GGW,3980	O,AKNV05F5X5YAC,4028	O,AAHZCL4LIPCBQ,4089
paper	O	O,A1KFP5MDIL0QN1,2211	O,A1XMFODRPFWKJ7,2575	O,AJ94N3I1A434D,2844	O,AKNV05F5X5YAC,4401	O,A376BI2RNUIFRH,4410	O,A4H9P49VU8GGW,5217	O,AAHZCL4LIPCBQ,5398
for	O	O,A1KFP5MDIL0QN1,2616	O,A1XMFODRPFWKJ7,2819	O,AJ94N3I1A434D,3504	O,A3P74FP62XNVYI,4045	O,A376BI2RNUIFRH,4799	O,AKNV05F5X5YAC,4812	O,AAHZCL4LIPCBQ,6528
"	O	O,A1KFP5MDIL0QN1,3143	O,A3P74FP62XNVYI,4779	O,AKNV05F5X5YAC,5258	O,A376BI2RNUIFRH,5311	O,A4H9P49VU8GGW,7397	O,AAHZCL4LIPCBQ,7690	O,AJ94N3I1A434D,8367
mad	O	O,A1KFP5MDIL0QN1,4238	O,AKNV05F5X5YAC,5752	O,A1XMFODRPFWKJ7,6426	O,A3P74FP62XNVYI,6816	O,A4H9P49VU8GGW,8159	O,AAHZCL4LIPCBQ,8703	O,AJ94N3I1A434D,10402
rulers	O	O,A1KFP5MDIL0QN1,4735	O,A376BI2RNUIFRH,5757	O,AKNV05F5X5YAC,6316	O,A1XMFODRPFWKJ7,7038	O,A4H9P49VU8GGW,8908	PER,A3P74FP62XNVYI,10846	PER,AJ94N3I1A434D,10936
"	O	O,A1KFP5MDIL0QN1,5851	O,A376BI2RNUIFRH,6382	O,A1XMFODRPFWKJ7,8435	O,A4H9P49VU8GGW,9864	O,AAHZCL4LIPCBQ,9892	O,AJ94N3I1A434D,11926	O,A3P74FP62XNVYI,14393
article	O	O,AKNV05F5X5YAC,6892	O,A376BI2RNUIFRH,6937	O,A1XMFODRPFWKJ7,9415	O,A4H9P49VU8GGW,10647	O,AAHZCL4LIPCBQ,10848	O,AJ94N3I1A434D,12443	O,A3P74FP62XNVYI,14959
.	O	O,AKNV05F5X5YAC,7494	O,A376BI2RNUIFRH,7538	O,A1KFP5MDIL0QN1,7681	O,A1XMFODRPFWKJ7,10441	O,A4H9P49VU8GGW,11954	O,AAHZCL4LIPCBQ,12068	O,A3P74FP62XNVYI,15936

Colombia	LOC	LOC,AJ94N3I1A434D,1624	LOC,A1XMFODRPFWKJ7,2224	LOC,AAHZCL4LIPCBQ,2377	LOC,AKNV05F5X5YAC,2626	LOC,A3P74FP62XNVYI,3084	LOC,A376BI2RNUIFRH,4161	O,A4H9P49VU8GGW,4211
was	O	O,A1KFP5MDIL0QN1,1184	O,A1XMFODRPFWKJ7,2963	O,AKNV05F5X5YAC,3041	O,AAHZCL4LIPCBQ,3642	O,A376BI2RNUIFRH,4894	O,A4H9P49VU8GGW,5903	O,A3P74FP62XNVYI,6476
the	O	O,A1KFP5MDIL0QN1,1747	O,AJ94N3I1A434D,2400	O,AKNV05F5X5YAC,3492	O,A1XMFODRPFWKJ7,3575	O,AAHZCL4LIPCBQ,5114	O,A376BI2RNUIFRH,5706	O,A4H9P49VU8GGW,8916
chief	O	O,A1KFP5MDIL0QN1,2240	O,AJ94N3I1A434D,3058	O,AKNV05F5X5YAC,3655	O,A1XMFODRPFWKJ7,6015	O,A376BI2RNUIFRH,6100	O,AAHZCL4LIPCBQ,7497	O,A3P74FP62XNVYI,8400
market	O	O,A1KFP5MDIL0QN1,2671	O,AJ94N3I1A434D,3672	O,AKNV05F5X5YAC,4164	O,A376BI2RNUIFRH,6513	O,AAHZCL4LIPCBQ,8574	O,A3P74FP62XNVYI,9997	O,A4H9P49VU8GGW,10920
for	O	O,A1KFP5MDIL0QN1,3466	O,AJ94N3I1A434D,4372	O,AKNV05F5X5YAC,4746	O,A1XMFODRPFWKJ7,7719	O,AAHZCL4LIPCBQ,9599	O,A3P74FP62XNVYI,10268	O,A4H9P49VU8GGW,11808
Venezuela	LOC	LOC,A1KFP5MDIL0QN1,4704	LOC,AJ94N3I1A434D,5035	LOC,AKNV05F5X5YAC,5280	LOC,A376BI2RNUIFRH,7439	LOC,A1XMFODRPFWKJ7,8777	LOC,A3P74FP62XNVYI,12053	LOC,A4H9P49VU8GGW,13544
's	O	O,A1KFP5MDIL0QN1,5609	O,AJ94N3I1A434D,6563	O,A376BI2RNUIFRH,9417	LOC,A1XMFODRPFWKJ7,10174	O,AAHZCL4LIPCBQ,11288	LOC,A3P74FP62XNVYI,15686	O,A4H9P49VU8GGW,16422
non-traditional	O	O,AKNV05F5X5YAC,5840	O,AJ94N3I1A434D,7640	O,A376BI2RNUIFRH,10776	O,A1XMFODRPFWKJ7,11893	O,AAHZCL4LIPCBQ,12702	O,A4H9P49VU8GGW,17778	O,A3P74FP62XNVYI,20142
exports	O	O,A1KFP5MDIL0QN1,6021	O,AKNV05F5X5YAC,6361	O,A376BI2RNUIFRH,11322	O,A1XMFODRPFWKJ7,12754	O,AAHZCL4LIPCBQ,13904	O,A4H9P49VU8GGW,20612	O,A3P74FP62XNVYI,21204
with	O	O,A1KFP5MDIL0QN1,6658	O,AKNV05F5X5YAC,6668	O,AJ94N3I1A434D,8042	O,A376BI2RNUIFRH,11795	O,A1XMFODRPFWKJ7,13188	O,AAHZCL4LIPCBQ,15046	O,A4H9P49VU8GGW,21394
27.4	O	O,AKNV05F5X5YAC,6993	O,A1KFP5MDIL0QN1,7474	O,AJ94N3I1A434D,8227	O,A376BI2RNUIFRH,12296	O,A1XMFODRPFWKJ7,13455	O,AAHZCL4LIPCBQ,16579	O,A3P74FP62XNVYI,21998
percent	O	O,AKNV05F5X5YAC,7498	O,A1KFP5MDIL0QN1,7832	O,AJ94N3I1A434D,8554	O,A376BI2RNUIFRH,12758	O,AAHZCL4LIPCBQ,17787	O,A4H9P49VU8GGW,22327	O,A3P74FP62XNVYI,22374
.	O	O,AKNV05F5X5YAC,8036	O,A1KFP5MDIL0QN1,8308	O,AJ94N3I1A434D,9207	O,A1XMFODRPFWKJ7,13692	O,AAHZCL4LIPCBQ,18888	O,A3P74FP62XNVYI,23065	O,A4H9P49VU8GGW,23424

The	O	O,AAHZCL4LIPCBQ,1128	O,AJ94N3I1A434D,1398	O,A4H9P49VU8GGW,1437	O,A1XMFODRPFWKJ7,2034	O,AKNV05F5X5YAC,2061	O,A376BI2RNUIFRH,3140	O,A3P74FP62XNVYI,4536
exact	O	O,A1KFP5MDIL0QN1,1199	O,AAHZCL4LIPCBQ,1962	O,A1XMFODRPFWKJ7,2395	O,AKNV05F5X5YAC,2485	O,A4H9P49VU8GGW,3030	O,A376BI2RNUIFRH,3520	O,A3P74FP62XNVYI,5123
number	O	O,A1KFP5MDIL0QN1,1690	O,AJ94N3I1A434D,2457	O,AKNV05F5X5YAC,2636	O,AAHZCL4LIPCBQ,3107	O,A1XMFODRPFWKJ7,3118	O,A376BI2RNUIFRH,3966	O,A4H9P49VU8GGW,4406
of	O	O,A1KFP5MDIL0QN1,2105	O,AKNV05F5X5YAC,2761	O,AJ94N3I1A434D,3221	O,A1XMFODRPFWKJ7,3922	O,AAHZCL4LIPCBQ,4201	O,A376BI2RNUIFRH,4393	O,A3P74FP62XNVYI,5711
passangers	O	O,A1KFP5MDIL0QN1,2503	O,AKNV05F5X5YAC,2926	O,A376BI2RNUIFRH,4823	O,AAHZCL4LIPCBQ,5390	O,A4H9P49VU8GGW,6137	O,A3P74FP62XNVYI,6707	PER,AJ94N3I1A434D,8479
on	O	O,A1KFP5MDIL0QN1,2934	O,AKNV05F5X5YAC,3037	O,A1XMFODRPFWKJ7,5032	O,AAHZCL4LIPCBQ,6579	O,A3P74FP62XNVYI,7482	O,A4H9P49VU8GGW,8570	O,AJ94N3I1A434D,9546
the	O	O,AKNV05F5X5YAC,3175	O,A1KFP5MDIL0QN1,4916	O,A376BI2RNUIFRH,5349	O,A1XMFODRPFWKJ7,5826	O,A3P74FP62XNVYI,8074	O,AJ94N3I1A434D,10150	O,A4H9P49VU8GGW,11974
train	O	O,A376BI2RNUIFRH,5907	O,A1KFP5MDIL0QN1,6500	LOC,A1XMFODRPFWKJ7,6969	O,AAHZCL4LIPCBQ,7710	O,A3P74FP62XNVYI,8832	O,AJ94N3I1A434D,11670	O,A4H9P49VU8GGW,14959
was	O	O,AKNV05F5X5YAC,3326	O,A376BI2RNUIFRH,6367	O,A1XMFODRPFWKJ7,7729	O,AAHZCL4LIPCBQ,8918	O,A3P74FP62XNVYI,9090	O,AJ94N3I1A434D,12145	O,A4H9P49VU8GGW,16029
not	O	O,AKNV05F5X5YAC,3503	O,A376BI2RNUIFRH,6806	O,A1KFP5MDIL0QN1,7567	O,A1XMFODRPFWKJ7,7951	O,A3P74FP62XNVYI,9612	O,AAHZCL4LIPCBQ,9798	O,A4H9P49VU8GGW,16705
known	O	O,AKNV05F5X5YAC,3650	O,A376BI2RNUIFRH,7577	O,A1KFP5MDIL0QN1,8042	O,A1XMFODRPFWKJ7,8171	O,AAHZCL4LIPCBQ,10789	O,AJ94N3I1A434D,12636	O,A4H9P49VU8GGW,17529
.	O	O,AKNV05F5X5YAC,4010	O,A1KFP5MDIL0QN1,8586	O,A1XMFODRPFWKJ7,8876	O,A376BI2RNUIFRH,9621	O,A3P74FP62XNVYI,10037	O,AAHZCL4LIPCBQ,12056	O,AJ94N3I1A434D,13430

The	O	O,AJ94N3I1A434D,1158	O,A1XMFODRPFWKJ7,1215	O,A4H9P49VU8GGW,1449	O,AKNV05F5X5YAC,2180	O,A376BI2RNUIFRH,3501	O,AAHZCL4LIPCBQ,3946	O,A3P74FP62XNVYI,4204
police	O	O,AKNV05F5X5YAC,2326	PER,A1XMFODRPFWKJ7,2724	PER,A1KFP5MDIL0QN1,2874	O,A376BI2RNUIFRH,4115	O,A3P74FP62XNVYI,4725	O,AAHZCL4LIPCBQ,6436	PER,A4H9P49VU8GGW,6870
are	O	O,AJ94N3I1A434D,2043	O,AKNV05F5X5YAC,2469	O,A1XMFODRPFWKJ7,3717	O,A1KFP5MDIL0QN1,4081	O,A376BI2RNUIFRH,4621	O,AAHZCL4LIPCBQ,8377	O,A4H9P49VU8GGW,8437
still	O	O,AKNV05F5X5YAC,2617	O,AJ94N3I1A434D,2725	O,A1XMFODRPFWKJ7,3985	O,A1KFP5MDIL0QN1,4594	O,A376BI2RNUIFRH,5024	O,A3P74FP62XNVYI,5937	O,AAHZCL4LIPCBQ,9191
investigating	O	O,AKNV05F5X5YAC,2780	O,AJ94N3I1A434D,3290	O,A1KFP5MDIL0QN1,4896	O,A376BI2RNUIFRH,5437	O,A3P74FP62XNVYI,6486	O,AAHZCL4LIPCBQ,10340	O,A4H9P49VU8GGW,10607
the	O	O,AKNV05F5X5YAC,2923	O,AJ94N3I1A434D,3914	O,A1XMFODRPFWKJ7,4751	O,A1KFP5MDIL0QN1,5332	O,A3P74FP62XNVYI,7498	O,A4H9P49VU8GGW,11340	O,AAHZCL4LIPCBQ,11469
incident	O	O,AKNV05F5X5YAC,3097	O,AJ94N3I1A434D,4516	O,A1XMFODRPFWKJ7,5376	O,A1KFP5MDIL0QN1,5723	O,A376BI2RNUIFRH,5864	O,A3P74FP62XNVYI,7984	O,A4H9P49VU8GGW,12228
.	O	O,AJ94N3I1A434D,5389	O,A1KFP5MDIL0QN1,6288	O,A376BI2RNUIFRH,6378	O,A1XMFODRPFWKJ7,7449	O,A3P74FP62XNVYI,8993	O,AAHZCL4LIPCBQ,12516	O,A4H9P49VU8GGW,14098

CRICKET	O	O,AAHZCL4LIPCBQ,1359	O,AJ94N3I1A434D,1693	O,A1XMFODRPFWKJ7,2010	O,A3P74FP62XNVYI,2191	O,AKNV05F5X5YAC,2670	O,A376BI2RNUIFRH,4458	O,A4H9P49VU8GGW,5443
-	O	O,A1KFP5MDIL0QN1,1773	O,AAHZCL4LIPCBQ,2291	O,A1XMFODRPFWKJ7,2999	O,AKNV05F5X5YAC,3453	O,A3P74FP62XNVYI,3568	O,A376BI2RNUIFRH,5529	O,A4H9P49VU8GGW,6816
ENGLAND	LOC	LOC,A1KFP5MDIL0QN1,2925	LOC,AJ94N3I1A434D,3431	LOC,AKNV05F5X5YAC,3974	LOC,A1XMFODRPFWKJ7,4153	LOC,AAHZCL4LIPCBQ,4690	LOC,A376BI2RNUIFRH,6618	PER,A4H9P49VU8GGW,10436
V	O	O,A1KFP5MDIL0QN1,3772	O,AKNV05F5X5YAC,4585	O,AJ94N3I1A434D,4597	LOC,A3P74FP62XNVYI,5180	O,A1XMFODRPFWKJ7,5530	O,AAHZCL4LIPCBQ,6003	O,A376BI2RNUIFRH,7381
PAKISTAN	LOC	LOC,A1KFP5MDIL0QN1,4959	LOC,AJ94N3I1A434D,5330	LOC,A3P74FP62XNVYI,6636	LOC,AAHZCL4LIPCBQ,7902	LOC,A376BI2RNUIFRH,8066	LOC,AKNV05F5X5YAC,9608	PER,A4H9P49VU8GGW,12059
FINAL	O	O,A1KFP5MDIL0QN1,5971	O,AJ94N3I1A434D,6513	O,A1XMFODRPFWKJ7,6869	O,A3P74FP62XNVYI,8622	O,AAHZCL4LIPCBQ,9937	O,AKNV05F5X5YAC,10167	O,A4H9P49VU8GGW,13253
TEST	O	O,A1KFP5MDIL0QN1,6618	O,AJ94N3I1A434D,7082	O,A1XMFODRPFWKJ7,7732	O,A3P74FP62XNVYI,9164	O,A376BI2RNUIFRH,9594	O,AKNV05F5X5YAC,10514	O,A4H9P49VU8GGW,14110
SCOREBOARD	O	O,A1KFP5MDIL0QN1,7056	O,AJ94N3I1A434D,7596	O,A1XMFODRPFWKJ7,8354	O,A3P74FP62XNVYI,9978	O,A376BI2RNUIFRH,10093	O,AAHZCL4LIPCBQ,11019	O,A4H9P49VU8GGW,15012
.	O	O,AJ94N3I1A434D,8214	O,A1XMFODRPFWKJ7,9458	O,A376BI2RNUIFRH,10658	O,AKNV05F5X5YAC,10830	O,A3P74FP62XNVYI,11375	O,AAHZCL4LIPCBQ,12025	O,A4H9P49VU8GGW,16373

HORSE	O	O,AAHZCL4LIPCBQ,1610	O,AJ94N3I1A434D,1835	O,AKNV05F5X5YAC,2446	O,A4H9P49VU8GGW,2613	O,A1XMFODRPFWKJ7,2874	O,A3P74FP62XNVYI,3239	O,A376BI2RNUIFRH,3578
RACING	O	O,A1KFP5MDIL0QN1,2071	O,AAHZCL4LIPCBQ,2520	O,AKNV05F5X5YAC,3431	O,A4H9P49VU8GGW,3499	O,A1XMFODRPFWKJ7,3570	O,A3P74FP62XNVYI,3789	O,A376BI2RNUIFRH,3911
-	O	O,AJ94N3I1A434D,3238	O,A1KFP5MDIL0QN1,3295	O,AAHZCL4LIPCBQ,3470	O,A1XMFODRPFWKJ7,4392	O,AKNV05F5X5YAC,4534	O,A4H9P49VU8GGW,4573	O,A376BI2RNUIFRH,4710
JOCKEY	O	PER,A1KFP5MDIL0QN1,4214	O,AAHZCL4LIPCBQ,4520	O,A376BI2RNUIFRH,5299	O,AKNV05F5X5YAC,5466	PER,A1XMFODRPFWKJ7,5537	PER,AJ94N3I1A434D,5960	O,A3P74FP62XNVYI,5969
WEAVER	PER	O,A1KFP5MDIL0QN1,5327	O,AAHZCL4LIPCBQ,6005	PER,AKNV05F5X5YAC,6322	PER,AJ94N3I1A434D,6595	PER,A4H9P49VU8GGW,7383	PER,A3P74FP62XNVYI,8035	PER,A376BI2RNUIFRH,9005
RECEIVES	O	O,AKNV05F5X5YAC,6733	O,A1XMFODRPFWKJ7,6995	O,AAHZCL4LIPCBQ,7040	O,A1KFP5MDIL0QN1,7647	O,AJ94N3I1A434D,7811	O,A4H9P49VU8GGW,8616	O,A3P74FP62XNVYI,10238
21-DAY	O	O,AKNV05F5X5YAC,6920	O,A1XMFODRPFWKJ7,7621	O,AJ94N3I1A434D,7997	O,A1KFP5MDIL0QN1,9155	O,A376BI2RNUIFRH,9980	O,A4H9P49VU8GGW,10289	O,A3P74FP62XNVYI,10661
BAN	O	O,AJ94N3I1A434D,8176	O,A1XMFODRPFWKJ7,8221	O,AAHZCL4LIPCBQ,8494	O,A1KFP5MDIL0QN1,10344	O,A376BI2RNUIFRH,10541	O,A3P74FP62XNVYI,11115	O,A4H9P49VU8GGW,11217
.	O	O,AKNV05F5X5YAC,7147	O,AJ94N3I1A434D,8335	O,AAHZCL4LIPCBQ,9340	O,A1XMFODRPFWKJ7,9505	O,A376BI2RNUIFRH,11088	O,A3P74FP62XNVYI,12004	O,A4H9P49VU8GGW,12996

