"	O	O,A23DPGTXU8VUG2,841	O,A5EU1AQJNC7F2,908
People	O	O,A5EU1AQJNC7F2,1074	O,A23DPGTXU8VUG2,1137
are	O	O,A23DPGTXU8VUG2,1226	O,A5EU1AQJNC7F2,1240
working	O	O,A5EU1AQJNC7F2,1409	O,A23DPGTXU8VUG2,1426
out	O	O,A5EU1AQJNC7F2,1573	O,A23DPGTXU8VUG2,1617
of	O	O,A5EU1AQJNC7F2,1738	O,A23DPGTXU8VUG2,1823
their	O	O,A5EU1AQJNC7F2,1921	O,A23DPGTXU8VUG2,2020
own	O	O,A5EU1AQJNC7F2,2085	O,A23DPGTXU8VUG2,2213
dedication	O	O,A5EU1AQJNC7F2,2263	O,A23DPGTXU8VUG2,2425
.	O	O,A5EU1AQJNC7F2,2469	O,A23DPGTXU8VUG2,2667

Police	O	O,A23DPGTXU8VUG2,709	O,A5EU1AQJNC7F2,887
ended	O	O,A5EU1AQJNC7F2,1060	O,A23DPGTXU8VUG2,1228
the	O	O,A5EU1AQJNC7F2,1261	O,A23DPGTXU8VUG2,1623
protest	O	O,A5EU1AQJNC7F2,1459	O,A23DPGTXU8VUG2,1841
on	O	O,A5EU1AQJNC7F2,1647	O,A23DPGTXU8VUG2,2073
Tuesday	O	O,A5EU1AQJNC7F2,1828	O,A23DPGTXU8VUG2,2296
after	O	O,A5EU1AQJNC7F2,2017	O,A23DPGTXU8VUG2,2541
storming	O	O,A5EU1AQJNC7F2,2189	O,A23DPGTXU8VUG2,2756
the	O	O,A5EU1AQJNC7F2,2378	O,A23DPGTXU8VUG2,2952
campus	O	O,A5EU1AQJNC7F2,2559	O,A23DPGTXU8VUG2,3182
.	O	O,A5EU1AQJNC7F2,3290	O,A23DPGTXU8VUG2,3381

SOCCER	O	O,A5EU1AQJNC7F2,1350	O,A23DPGTXU8VUG2,1547
-	O	O,A5EU1AQJNC7F2,1796	O,A23DPGTXU8VUG2,2233
FOWLER	PER	PER,A5EU1AQJNC7F2,2607	PER,A23DPGTXU8VUG2,3127
AND	O	O,A5EU1AQJNC7F2,2821	O,A23DPGTXU8VUG2,3593
MCMANAMAN	PER	PER,A5EU1AQJNC7F2,3216	PER,A23DPGTXU8VUG2,3950
OUT	O	O,A5EU1AQJNC7F2,3449	O,A23DPGTXU8VUG2,4435
OF	O	O,A5EU1AQJNC7F2,3784	O,A23DPGTXU8VUG2,4897
ENGLAND	LOC	LOC,A5EU1AQJNC7F2,4262	LOC,A23DPGTXU8VUG2,5334
SQUAD	O	O,A5EU1AQJNC7F2,4463	O,A23DPGTXU8VUG2,5588
.	O	O,A5EU1AQJNC7F2,4649	O,A23DPGTXU8VUG2,5946

Halftime	O	O,A23DPGTXU8VUG2,928	O,A5EU1AQJNC7F2,1035
2-0	O	O,A23DPGTXU8VUG2,1041	O,A5EU1AQJNC7F2,1227
.	O	O,A23DPGTXU8VUG2,1266	O,A5EU1AQJNC7F2,1431

Port	O	O,A23DPGTXU8VUG2,1074	O,A5EU1AQJNC7F2,1096
of	O	O,A23DPGTXU8VUG2,1323	O,A5EU1AQJNC7F2,1337
Tauranaga	LOC	LOC,A23DPGTXU8VUG2,1739	LOC,A5EU1AQJNC7F2,2330
year	O	O,A23DPGTXU8VUG2,2073	O,A5EU1AQJNC7F2,2746
profit	O	O,A23DPGTXU8VUG2,2279	O,A5EU1AQJNC7F2,2921
climbs	O	O,A23DPGTXU8VUG2,2482	O,A5EU1AQJNC7F2,3107
.	O	O,A23DPGTXU8VUG2,2849	O,A5EU1AQJNC7F2,3305

Moscow	LOC	LOC,A5EU1AQJNC7F2,1137	LOC,A23DPGTXU8VUG2,1191
said	O	O,A5EU1AQJNC7F2,1414	O,A23DPGTXU8VUG2,1419
the	O	O,A5EU1AQJNC7F2,1596	O,A23DPGTXU8VUG2,1661
crew	O	O,A5EU1AQJNC7F2,1784	O,A23DPGTXU8VUG2,1842
's	O	O,A5EU1AQJNC7F2,1938	O,A23DPGTXU8VUG2,2048
nationality	O	O,A5EU1AQJNC7F2,2121	O,A23DPGTXU8VUG2,2242
was	O	O,A23DPGTXU8VUG2,2452	O,A5EU1AQJNC7F2,2986
coincidental	O	O,A23DPGTXU8VUG2,2818	O,A5EU1AQJNC7F2,3220
.	O	O,A23DPGTXU8VUG2,3086	O,A5EU1AQJNC7F2,3402

"	O	O,A5EU1AQJNC7F2,823	O,A23DPGTXU8VUG2,1304
The	O	O,A5EU1AQJNC7F2,990	O,A23DPGTXU8VUG2,1565
entire	O	O,A5EU1AQJNC7F2,1156	O,A23DPGTXU8VUG2,1810
post	O	O,A5EU1AQJNC7F2,1319	O,A23DPGTXU8VUG2,1977
was	O	O,A5EU1AQJNC7F2,1490	O,A23DPGTXU8VUG2,2190
overrun	O	O,A5EU1AQJNC7F2,1654	O,A23DPGTXU8VUG2,2396
,	O	O,A5EU1AQJNC7F2,1850	O,A23DPGTXU8VUG2,2656
"	O	O,A5EU1AQJNC7F2,2044	O,A23DPGTXU8VUG2,2796
said	O	O,A5EU1AQJNC7F2,2666	O,A23DPGTXU8VUG2,2995
a	O	O,A23DPGTXU8VUG2,3195	O,A5EU1AQJNC7F2,3319
defence	O	O,A23DPGTXU8VUG2,3391	PER,A5EU1AQJNC7F2,3954
official	O	O,A23DPGTXU8VUG2,3595	PER,A5EU1AQJNC7F2,4265
.	O	O,A23DPGTXU8VUG2,3783	O,A5EU1AQJNC7F2,4727

Bids	O	O,A5EU1AQJNC7F2,1136	O,A23DPGTXU8VUG2,1219
there	O	O,A5EU1AQJNC7F2,1319	O,A23DPGTXU8VUG2,1417
dropped	O	O,A5EU1AQJNC7F2,1490	O,A23DPGTXU8VUG2,1613
10	O	O,A5EU1AQJNC7F2,1663	O,A23DPGTXU8VUG2,1785
cents	O	O,A5EU1AQJNC7F2,1838	O,A23DPGTXU8VUG2,1985
per	O	O,A5EU1AQJNC7F2,2006	O,A23DPGTXU8VUG2,2176
bushel	O	O,A5EU1AQJNC7F2,2183	O,A23DPGTXU8VUG2,2388
.	O	O,A5EU1AQJNC7F2,2383	O,A23DPGTXU8VUG2,2608

It	O	O,A23DPGTXU8VUG2,855	O,A5EU1AQJNC7F2,1537
was	O	O,A23DPGTXU8VUG2,1057	O,A5EU1AQJNC7F2,1689
their	O	O,A23DPGTXU8VUG2,1271	O,A5EU1AQJNC7F2,1866
fourth	O	O,A23DPGTXU8VUG2,1452	O,A5EU1AQJNC7F2,2036
meeting	O	O,A23DPGTXU8VUG2,1652	O,A5EU1AQJNC7F2,2209
this	O	O,A23DPGTXU8VUG2,1952	O,A5EU1AQJNC7F2,2376
year	O	O,A23DPGTXU8VUG2,2196	O,A5EU1AQJNC7F2,2553
.	O	O,A23DPGTXU8VUG2,2387	O,A5EU1AQJNC7F2,2714

(	O	O,A5EU1AQJNC7F2,770	O,A23DPGTXU8VUG2,1198
Corrects	O	O,A5EU1AQJNC7F2,958	O,A23DPGTXU8VUG2,1407
to	O	O,A5EU1AQJNC7F2,1136	O,A23DPGTXU8VUG2,1596
make	O	O,A5EU1AQJNC7F2,1301	O,A23DPGTXU8VUG2,1796
clear	O	O,A5EU1AQJNC7F2,1477	O,A23DPGTXU8VUG2,1977
a	O	O,A5EU1AQJNC7F2,1655	O,A23DPGTXU8VUG2,2176
reorganization	O	O,A5EU1AQJNC7F2,1814	O,A23DPGTXU8VUG2,2469
plan	O	O,A5EU1AQJNC7F2,1975	O,A23DPGTXU8VUG2,2574
has	O	O,A5EU1AQJNC7F2,2141	O,A23DPGTXU8VUG2,2760
been	O	O,A5EU1AQJNC7F2,2330	O,A23DPGTXU8VUG2,2970
filed	O	O,A5EU1AQJNC7F2,2482	O,A23DPGTXU8VUG2,3174
)	O	O,A5EU1AQJNC7F2,2858	O,A23DPGTXU8VUG2,3367
.	O	O,A5EU1AQJNC7F2,3034	O,A23DPGTXU8VUG2,3599

Sao	LOC	LOC,A23DPGTXU8VUG2,1534	LOC,A5EU1AQJNC7F2,1751
Paulo	LOC	LOC,A23DPGTXU8VUG2,1951	LOC,A5EU1AQJNC7F2,2138
state	O	O,A23DPGTXU8VUG2,2385	O,A5EU1AQJNC7F2,2409
's	O	O,A5EU1AQJNC7F2,2567	O,A23DPGTXU8VUG2,2571
debt	O	O,A5EU1AQJNC7F2,2727	O,A23DPGTXU8VUG2,2809
is	O	O,A23DPGTXU8VUG2,3002	O,A5EU1AQJNC7F2,3195
now	O	O,A23DPGTXU8VUG2,3212	O,A5EU1AQJNC7F2,4023
estimated	O	O,A23DPGTXU8VUG2,3416	O,A5EU1AQJNC7F2,4202
at	O	O,A23DPGTXU8VUG2,3622	O,A5EU1AQJNC7F2,4368
19	O	O,A23DPGTXU8VUG2,3918	O,A5EU1AQJNC7F2,4539
billion	O	O,A23DPGTXU8VUG2,4032	O,A5EU1AQJNC7F2,4906
reais	O	O,A23DPGTXU8VUG2,4235	O,A5EU1AQJNC7F2,5435
.	O	O,A23DPGTXU8VUG2,4422	O,A5EU1AQJNC7F2,5911

India	LOC	O,A23DPGTXU8VUG2,257	LOC,A5EU1AQJNC7F2,1025
fears	O	O,A5EU1AQJNC7F2,1265	O,A23DPGTXU8VUG2,1675
attempts	O	O,A5EU1AQJNC7F2,1444	O,A23DPGTXU8VUG2,2224
to	O	O,A5EU1AQJNC7F2,1615	O,A23DPGTXU8VUG2,2448
disrupt	O	O,A5EU1AQJNC7F2,1796	O,A23DPGTXU8VUG2,2981
Kashmir	LOC	LOC,A5EU1AQJNC7F2,2662	LOC,A23DPGTXU8VUG2,3834
polls	O	O,A5EU1AQJNC7F2,2886	O,A23DPGTXU8VUG2,4065
.	O	O,A5EU1AQJNC7F2,3087	O,A23DPGTXU8VUG2,4294

WEATHER	O	O,A23DPGTXU8VUG2,1010	O,A5EU1AQJNC7F2,1056
-	O	O,A5EU1AQJNC7F2,1300	O,A23DPGTXU8VUG2,1455
Conditions	O	O,A5EU1AQJNC7F2,1486	O,A23DPGTXU8VUG2,2180
at	O	O,A5EU1AQJNC7F2,1983	O,A23DPGTXU8VUG2,2561
CIS	LOC	O,A23DPGTXU8VUG2,2770	LOC,A5EU1AQJNC7F2,3123
airports	O	O,A23DPGTXU8VUG2,2993	O,A5EU1AQJNC7F2,4115
-	O	O,A23DPGTXU8VUG2,3410	O,A5EU1AQJNC7F2,4366
August	O	O,A23DPGTXU8VUG2,3588	O,A5EU1AQJNC7F2,4545
23	O	O,A23DPGTXU8VUG2,4688	O,A5EU1AQJNC7F2,4715
.	O	O,A5EU1AQJNC7F2,4880	O,A23DPGTXU8VUG2,5327

Zambia	LOC	LOC,A5EU1AQJNC7F2,1056	O,A23DPGTXU8VUG2,1551
's	O	O,A5EU1AQJNC7F2,1562	O,A23DPGTXU8VUG2,2714
Chiluba	PER	PER,A5EU1AQJNC7F2,2681	PER,A23DPGTXU8VUG2,5411
shuffles	O	O,A5EU1AQJNC7F2,2963	O,A23DPGTXU8VUG2,5649
cabinet	O	O,A5EU1AQJNC7F2,3128	O,A23DPGTXU8VUG2,5898
to	O	O,A5EU1AQJNC7F2,3300	O,A23DPGTXU8VUG2,6356
fill	O	O,A5EU1AQJNC7F2,3466	O,A23DPGTXU8VUG2,6536
vacancy	O	O,A5EU1AQJNC7F2,3636	O,A23DPGTXU8VUG2,7232
.	O	O,A5EU1AQJNC7F2,3992	O,A23DPGTXU8VUG2,7745

WELLINGTON	LOC	LOC,A5EU1AQJNC7F2,2592	PER,A23DPGTXU8VUG2,2935
1996-08-26	O	O,A5EU1AQJNC7F2,2820	O,A23DPGTXU8VUG2,3089
Year	O	O,A5EU1AQJNC7F2,2988	O,A23DPGTXU8VUG2,3296
to	O	O,A5EU1AQJNC7F2,3129	O,A23DPGTXU8VUG2,3502
June	O	O,A5EU1AQJNC7F2,3315	O,A23DPGTXU8VUG2,3701
30	O	O,A5EU1AQJNC7F2,3710	O,A23DPGTXU8VUG2,3897
.	O	O,A5EU1AQJNC7F2,4162	O,A23DPGTXU8VUG2,4510

Wis	O	O,A23DPGTXU8VUG2,980	O,A5EU1AQJNC7F2,1006
.	O	O,A23DPGTXU8VUG2,1223	O,A5EU1AQJNC7F2,1334

SARAJEVO	LOC	LOC,A23DPGTXU8VUG2,1778	LOC,A5EU1AQJNC7F2,2884
1996-08-22	O	O,A23DPGTXU8VUG2,1943	O,A5EU1AQJNC7F2,3087
These	O	O,A23DPGTXU8VUG2,2188	O,A5EU1AQJNC7F2,3252
are	O	O,A23DPGTXU8VUG2,2536	O,A5EU1AQJNC7F2,3402
the	O	O,A23DPGTXU8VUG2,2788	O,A5EU1AQJNC7F2,3565
leading	O	O,A23DPGTXU8VUG2,2984	O,A5EU1AQJNC7F2,3717
stories	O	O,A23DPGTXU8VUG2,3324	O,A5EU1AQJNC7F2,3902
in	O	O,A23DPGTXU8VUG2,3425	O,A5EU1AQJNC7F2,4363
the	O	O,A23DPGTXU8VUG2,4102	O,A5EU1AQJNC7F2,4614
Sarajevo	LOC	LOC,A23DPGTXU8VUG2,4687	LOC,A5EU1AQJNC7F2,5037
press	O	O,A23DPGTXU8VUG2,5018	O,A5EU1AQJNC7F2,5250
on	O	O,A23DPGTXU8VUG2,5114	O,A5EU1AQJNC7F2,5421
Thursday	O	O,A23DPGTXU8VUG2,5318	O,A5EU1AQJNC7F2,5605
.	O	O,A23DPGTXU8VUG2,5554	O,A5EU1AQJNC7F2,5780

Attendance	O	O,A5EU1AQJNC7F2,110	O,A23DPGTXU8VUG2,215
:	O	O,A5EU1AQJNC7F2,837	O,A23DPGTXU8VUG2,922
1,500	O	O,A5EU1AQJNC7F2,1001	O,A23DPGTXU8VUG2,1148
.	O	O,A5EU1AQJNC7F2,1179	O,A23DPGTXU8VUG2,1691

His	O	O,A5EU1AQJNC7F2,712	O,A23DPGTXU8VUG2,1044
relations	O	O,A5EU1AQJNC7F2,895	O,A23DPGTXU8VUG2,1255
with	O	O,A5EU1AQJNC7F2,1064	O,A23DPGTXU8VUG2,1569
a	O	O,A5EU1AQJNC7F2,1231	O,A23DPGTXU8VUG2,1772
leftist-led	O	O,A5EU1AQJNC7F2,1405	O,A23DPGTXU8VUG2,2007
government	O	O,A5EU1AQJNC7F2,1665	O,A23DPGTXU8VUG2,2223
have	O	O,A5EU1AQJNC7F2,2099	O,A23DPGTXU8VUG2,2458
sometimes	O	O,A5EU1AQJNC7F2,2276	O,A23DPGTXU8VUG2,2622
been	O	O,A5EU1AQJNC7F2,2459	O,A23DPGTXU8VUG2,2831
tense	O	O,A5EU1AQJNC7F2,2620	O,A23DPGTXU8VUG2,3031
.	O	O,A5EU1AQJNC7F2,2777	O,A23DPGTXU8VUG2,3464

15-21	O	O,A5EU1AQJNC7F2,980	O,A23DPGTXU8VUG2,1102
,	O	O,A5EU1AQJNC7F2,1275	O,A23DPGTXU8VUG2,1623
Brazil	LOC	LOC,A5EU1AQJNC7F2,1656	PER,A23DPGTXU8VUG2,2165
's	O	O,A5EU1AQJNC7F2,1900	O,A23DPGTXU8VUG2,4861
Foreign	O	O,A5EU1AQJNC7F2,2220	O,A23DPGTXU8VUG2,5211
Relations	O	O,A5EU1AQJNC7F2,2694	O,A23DPGTXU8VUG2,5459
Ministry	O	O,A5EU1AQJNC7F2,3429	O,A23DPGTXU8VUG2,5791
said	O	O,A5EU1AQJNC7F2,3612	O,A23DPGTXU8VUG2,5959
on	O	O,A5EU1AQJNC7F2,3763	O,A23DPGTXU8VUG2,6179
Tuesday	O	O,A5EU1AQJNC7F2,3939	O,A23DPGTXU8VUG2,6398
.	O	O,A5EU1AQJNC7F2,4098	O,A23DPGTXU8VUG2,7005

But	O	O,A5EU1AQJNC7F2,945	O,A23DPGTXU8VUG2,1312
commitee	O	O,A5EU1AQJNC7F2,1134	O,A23DPGTXU8VUG2,1561
member	O	O,A5EU1AQJNC7F2,1377	O,A23DPGTXU8VUG2,1763
Montgomerie	PER	PER,A5EU1AQJNC7F2,2492	PER,A23DPGTXU8VUG2,4043
said	O	O,A5EU1AQJNC7F2,2728	O,A23DPGTXU8VUG2,4447
it	O	O,A5EU1AQJNC7F2,2870	O,A23DPGTXU8VUG2,4659
could	O	O,A5EU1AQJNC7F2,3031	O,A23DPGTXU8VUG2,4853
set	O	O,A5EU1AQJNC7F2,3194	O,A23DPGTXU8VUG2,5056
an	O	O,A5EU1AQJNC7F2,3346	O,A23DPGTXU8VUG2,5228
unhelpful	O	O,A5EU1AQJNC7F2,3519	O,A23DPGTXU8VUG2,5573
precedent	O	O,A5EU1AQJNC7F2,3696	O,A23DPGTXU8VUG2,5791
.	O	O,A5EU1AQJNC7F2,3887	O,A23DPGTXU8VUG2,6386

"	O	O,A5EU1AQJNC7F2,654	O,A23DPGTXU8VUG2,798
The	O	O,A5EU1AQJNC7F2,847	O,A23DPGTXU8VUG2,1003
bases	O	O,A5EU1AQJNC7F2,977	O,A23DPGTXU8VUG2,1181
were	O	O,A5EU1AQJNC7F2,1140	O,A23DPGTXU8VUG2,1360
loaded	O	O,A5EU1AQJNC7F2,1308	O,A23DPGTXU8VUG2,1506
and	O	O,A5EU1AQJNC7F2,1467	O,A23DPGTXU8VUG2,1683
I	O	O,A5EU1AQJNC7F2,1636	O,A23DPGTXU8VUG2,1845
had	O	O,A5EU1AQJNC7F2,1814	O,A23DPGTXU8VUG2,2020
two	O	O,A5EU1AQJNC7F2,1996	O,A23DPGTXU8VUG2,2331
strikes	O	O,A5EU1AQJNC7F2,2325	O,A23DPGTXU8VUG2,2582
.	O	O,A5EU1AQJNC7F2,2524	O,A23DPGTXU8VUG2,3160

-	O	O,A5EU1AQJNC7F2,726	O,A23DPGTXU8VUG2,1107
Hariri	PER	PER,A5EU1AQJNC7F2,2205	PER,A23DPGTXU8VUG2,2942
to	O	O,A5EU1AQJNC7F2,2449	O,A23DPGTXU8VUG2,3449
step	O	O,A5EU1AQJNC7F2,2594	O,A23DPGTXU8VUG2,3643
into	O	O,A5EU1AQJNC7F2,2737	O,A23DPGTXU8VUG2,3823
the	O	O,A5EU1AQJNC7F2,2874	O,A23DPGTXU8VUG2,4088
election	O	O,A5EU1AQJNC7F2,3012	O,A23DPGTXU8VUG2,4309
battle	O	O,A5EU1AQJNC7F2,3151	O,A23DPGTXU8VUG2,4484
with	O	O,A5EU1AQJNC7F2,3304	O,A23DPGTXU8VUG2,4671
an	O	O,A5EU1AQJNC7F2,3424	O,A23DPGTXU8VUG2,4842
incomplete	O	O,A5EU1AQJNC7F2,3563	O,A23DPGTXU8VUG2,5050
list	O	O,A5EU1AQJNC7F2,4067	O,A23DPGTXU8VUG2,5279
.	O	O,A5EU1AQJNC7F2,4224	O,A23DPGTXU8VUG2,5860

0-1	O	O,A5EU1AQJNC7F2,633	O,A23DPGTXU8VUG2,756
.	O	O,A5EU1AQJNC7F2,805	O,A23DPGTXU8VUG2,944

It	O	O,A5EU1AQJNC7F2,620	O,A23DPGTXU8VUG2,1022
ranged	O	O,A5EU1AQJNC7F2,783	O,A23DPGTXU8VUG2,1213
from	O	O,A5EU1AQJNC7F2,990	O,A23DPGTXU8VUG2,1392
817.60	O	O,A5EU1AQJNC7F2,1128	O,A23DPGTXU8VUG2,1585
to	O	O,A5EU1AQJNC7F2,1295	O,A23DPGTXU8VUG2,1757
819.30	O	O,A5EU1AQJNC7F2,1466	O,A23DPGTXU8VUG2,1990
.	O	O,A5EU1AQJNC7F2,1637	O,A23DPGTXU8VUG2,2128

"	O	O,A23DPGTXU8VUG2,788	O,A5EU1AQJNC7F2,848
Playing	O	O,A5EU1AQJNC7F2,1031	O,A23DPGTXU8VUG2,1083
at	O	O,A5EU1AQJNC7F2,1201	O,A23DPGTXU8VUG2,1260
night	O	O,A5EU1AQJNC7F2,1385	O,A23DPGTXU8VUG2,1536
was	O	O,A5EU1AQJNC7F2,1697	O,A23DPGTXU8VUG2,1713
not	O	O,A5EU1AQJNC7F2,2293	O,A23DPGTXU8VUG2,2491
Muster	PER	PER,A5EU1AQJNC7F2,2595	PER,A23DPGTXU8VUG2,2983
's	O	O,A5EU1AQJNC7F2,2782	O,A23DPGTXU8VUG2,3391
preference	O	O,A5EU1AQJNC7F2,2958	O,A23DPGTXU8VUG2,3629
.	O	O,A5EU1AQJNC7F2,3116	O,A23DPGTXU8VUG2,3835

Clinton	PER	PER,A23DPGTXU8VUG2,1338	PER,A5EU1AQJNC7F2,1494
campaign	O	O,A23DPGTXU8VUG2,1504	O,A5EU1AQJNC7F2,1690
busy	O	O,A23DPGTXU8VUG2,1669	O,A5EU1AQJNC7F2,1838
making	O	O,A23DPGTXU8VUG2,1849	O,A5EU1AQJNC7F2,1972
"	O	O,A23DPGTXU8VUG2,2036	O,A5EU1AQJNC7F2,2119
news	O	O,A23DPGTXU8VUG2,2239	O,A5EU1AQJNC7F2,2262
"	O	O,A5EU1AQJNC7F2,2401	O,A23DPGTXU8VUG2,2807
.	O	O,A5EU1AQJNC7F2,2561	O,A23DPGTXU8VUG2,3294

There	O	O,A5EU1AQJNC7F2,675	O,A23DPGTXU8VUG2,1088
's	O	O,A5EU1AQJNC7F2,863	O,A23DPGTXU8VUG2,1286
no	O	O,A5EU1AQJNC7F2,1022	O,A23DPGTXU8VUG2,1453
doubt	O	O,A5EU1AQJNC7F2,1193	O,A23DPGTXU8VUG2,1649
it	O	O,A5EU1AQJNC7F2,1368	O,A23DPGTXU8VUG2,1804
's	O	O,A5EU1AQJNC7F2,1577	O,A23DPGTXU8VUG2,1994
a	O	O,A5EU1AQJNC7F2,1795	O,A23DPGTXU8VUG2,2169
big	O	O,A5EU1AQJNC7F2,2209	O,A23DPGTXU8VUG2,2359
issue	O	O,A5EU1AQJNC7F2,2439	O,A23DPGTXU8VUG2,2524
now	O	O,A5EU1AQJNC7F2,2637	O,A23DPGTXU8VUG2,2723
.	O	O,A23DPGTXU8VUG2,2917	O,A5EU1AQJNC7F2,3295

6,000	O	O,A5EU1AQJNC7F2,715	O,A23DPGTXU8VUG2,938
.	O	O,A5EU1AQJNC7F2,895	O,A23DPGTXU8VUG2,1153

It	O	O,A5EU1AQJNC7F2,614	O,A23DPGTXU8VUG2,1350
has	O	O,A5EU1AQJNC7F2,779	O,A23DPGTXU8VUG2,1528
already	O	O,A5EU1AQJNC7F2,943	O,A23DPGTXU8VUG2,1667
been	O	O,A5EU1AQJNC7F2,1111	O,A23DPGTXU8VUG2,1820
approved	O	O,A5EU1AQJNC7F2,1286	O,A23DPGTXU8VUG2,1979
by	O	O,A5EU1AQJNC7F2,1452	O,A23DPGTXU8VUG2,2121
both	O	O,A5EU1AQJNC7F2,1630	O,A23DPGTXU8VUG2,2280
companies	O	O,A5EU1AQJNC7F2,1785	O,A23DPGTXU8VUG2,2416
'	O	O,A5EU1AQJNC7F2,1947	O,A23DPGTXU8VUG2,2568
boards	O	O,A5EU1AQJNC7F2,2110	O,A23DPGTXU8VUG2,2740
.	O	O,A5EU1AQJNC7F2,2306	O,A23DPGTXU8VUG2,3989

The	O	O,A5EU1AQJNC7F2,715	O,A23DPGTXU8VUG2,1224
greatest	O	O,A5EU1AQJNC7F2,971	O,A23DPGTXU8VUG2,1378
increase	O	O,A5EU1AQJNC7F2,1176	O,A23DPGTXU8VUG2,1564
was	O	O,A5EU1AQJNC7F2,1353	O,A23DPGTXU8VUG2,1719
in	O	O,A5EU1AQJNC7F2,1550	O,A23DPGTXU8VUG2,1883
the	O	O,A5EU1AQJNC7F2,1769	O,A23DPGTXU8VUG2,2192
East	LOC	LOC,A5EU1AQJNC7F2,2462	O,A23DPGTXU8VUG2,3226
North	LOC	LOC,A5EU1AQJNC7F2,2707	O,A23DPGTXU8VUG2,3401
Central	LOC	LOC,A5EU1AQJNC7F2,3030	O,A23DPGTXU8VUG2,3613
region	O	O,A5EU1AQJNC7F2,3365	O,A23DPGTXU8VUG2,3939
.	O	O,A5EU1AQJNC7F2,3541	O,A23DPGTXU8VUG2,4542

"	O	O,A5EU1AQJNC7F2,674	O,A23DPGTXU8VUG2,841
We	O	O,A5EU1AQJNC7F2,856	O,A23DPGTXU8VUG2,986
change	O	O,A5EU1AQJNC7F2,1026	O,A23DPGTXU8VUG2,1153
lanes	O	O,A5EU1AQJNC7F2,1199	O,A23DPGTXU8VUG2,1344
all	O	O,A5EU1AQJNC7F2,1372	O,A23DPGTXU8VUG2,1534
the	O	O,A5EU1AQJNC7F2,1559	O,A23DPGTXU8VUG2,1734
time	O	O,A5EU1AQJNC7F2,1972	O,A23DPGTXU8VUG2,2248
in	O	O,A5EU1AQJNC7F2,2178	O,A23DPGTXU8VUG2,2696
Barcelona	LOC	LOC,A5EU1AQJNC7F2,2682	LOC,A23DPGTXU8VUG2,3507
.	O	O,A5EU1AQJNC7F2,2877	O,A23DPGTXU8VUG2,4044

That	O	O,A5EU1AQJNC7F2,606	O,A23DPGTXU8VUG2,1189
was	O	O,A5EU1AQJNC7F2,795	O,A23DPGTXU8VUG2,1386
the	O	O,A5EU1AQJNC7F2,963	O,A23DPGTXU8VUG2,1567
second-largest	O	O,A5EU1AQJNC7F2,1128	O,A23DPGTXU8VUG2,1843
loss	O	O,A5EU1AQJNC7F2,1294	O,A23DPGTXU8VUG2,2097
in	O	O,A5EU1AQJNC7F2,1477	O,A23DPGTXU8VUG2,2454
the	O	O,A5EU1AQJNC7F2,1682	O,A23DPGTXU8VUG2,2590
company	O	O,A5EU1AQJNC7F2,1859	O,A23DPGTXU8VUG2,2768
's	O	O,A5EU1AQJNC7F2,2038	O,A23DPGTXU8VUG2,2939
history	O	O,A5EU1AQJNC7F2,2251	O,A23DPGTXU8VUG2,3117
.	O	O,A5EU1AQJNC7F2,2471	O,A23DPGTXU8VUG2,3310

Taiwan	LOC	O,A5EU1AQJNC7F2,580	LOC,A23DPGTXU8VUG2,1628
dollar	O	O,A5EU1AQJNC7F2,1052	O,A23DPGTXU8VUG2,1837
ends	O	O,A5EU1AQJNC7F2,1234	O,A23DPGTXU8VUG2,2024
higher	O	O,A5EU1AQJNC7F2,1411	O,A23DPGTXU8VUG2,2224
,	O	O,A5EU1AQJNC7F2,1577	O,A23DPGTXU8VUG2,2404
narrow	O	O,A5EU1AQJNC7F2,1746	O,A23DPGTXU8VUG2,2577
trade	O	O,A5EU1AQJNC7F2,1920	O,A23DPGTXU8VUG2,2757
seen	O	O,A5EU1AQJNC7F2,2090	O,A23DPGTXU8VUG2,2931
.	O	O,A5EU1AQJNC7F2,2270	O,A23DPGTXU8VUG2,3098

His	O	O,A5EU1AQJNC7F2,652	O,A23DPGTXU8VUG2,1029
deputy	O	O,A5EU1AQJNC7F2,840	O,A23DPGTXU8VUG2,1231
earlier	O	O,A5EU1AQJNC7F2,1057	O,A23DPGTXU8VUG2,1574
speculated	O	O,A5EU1AQJNC7F2,1367	O,A23DPGTXU8VUG2,1823
at	O	O,A5EU1AQJNC7F2,1601	O,A23DPGTXU8VUG2,2096
least	O	O,A5EU1AQJNC7F2,1860	O,A23DPGTXU8VUG2,2277
10	O	O,A5EU1AQJNC7F2,2070	O,A23DPGTXU8VUG2,2462
days	O	O,A5EU1AQJNC7F2,2421	O,A23DPGTXU8VUG2,2896
.	O	O,A5EU1AQJNC7F2,2676	O,A23DPGTXU8VUG2,3249

Nigeria	LOC	LOC,A5EU1AQJNC7F2,1326	LOC,A23DPGTXU8VUG2,1804
police	O	O,A5EU1AQJNC7F2,1580	O,A23DPGTXU8VUG2,1958
kill	O	O,A5EU1AQJNC7F2,1765	O,A23DPGTXU8VUG2,2155
six	O	O,A5EU1AQJNC7F2,1951	O,A23DPGTXU8VUG2,2314
robbery	O	O,A5EU1AQJNC7F2,2126	O,A23DPGTXU8VUG2,2486
suspects	O	O,A5EU1AQJNC7F2,2297	O,A23DPGTXU8VUG2,2644
